53126154488,2023:08:15 10:13:27,2023:08:15 10:13:27,2023:08:15 10:13:27,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,80,1/15,1.8,4.0 mm,28 mm,1.263841567,2015 1511 2217 1330
53126138338,2023:08:16 09:43:44,2023:08:16 09:43:44,2023:08:16 09:43:44,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/17,1.8,4.0 mm,28 mm,2.34588497,2015 1511 2217 1330
52992697439,2023:01:21 10:07:19,2023:01:21 10:07:19,2023:01:21 10:07:19,Instagram,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,100,1/12,1.8,4.0 mm,28 mm,0.6207931124,2015 1511 2217 1330
52992941483,2023:02:22 22:11:45,2023:02:22 22:11:45,2023:02:22 22:11:45,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/12,1.8,4.0 mm,28 mm,0.7574790826,2015 1511 2217 1330
53128150270,2023:08:11 20:40:08,2023:08:11 20:40:08,2023:08:11 20:40:08,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,1600,1/16,2.2,2.9 mm,32 mm,-3.103568045,
52408216234,2022:10:05 08:34:07,2022:10:05 08:34:07,2022:10:05 08:34:07,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,100,1/4,1.8,4.0 mm,28 mm,-1.207105212,2015 1511 2217 1330
52989006907,2023:05:04 21:05:46,2023:05:04 21:05:46,2023:05:04 21:05:46,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,125,1/4,1.8,4.0 mm,28 mm,-1.753838192,2015 1511 2217 1330
52991020975,2023:04:19 19:53:30,2023:04:19 19:53:30,2023:04:19 19:53:30,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,250,1/4,1.8,4.0 mm,28 mm,-2.152402616,2015 1511 2217 1330
52989087007,2023:05:02 18:09:21,2023:05:02 18:09:21,2023:05:02 18:09:21,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/30,1.8,4.0 mm,28 mm,3.86764307,2015 1511 2217 1330
52432871954,2022:10:15 16:59:06,2022:10:15 16:59:06,2022:10:15 16:59:06,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,40,1/15,1.8,4.0 mm,28 mm,2.307786135,2015 1511 2217 1330
52471222798,2022:10:30 23:44:45,2022:10:30 23:44:45,2022:10:30 23:44:45,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,320,1/4,1.8,4.0 mm,28 mm,-3.39935853,2015 1511 2217 1330
52409599912,2022:08:19 11:37:47,2022:08:19 11:37:47,2022:08:19 11:37:47,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,20,1/316,1.8,4.0 mm,28 mm,9.038007602,
52989729344,2023:05:07 11:18:52,2023:05:07 11:18:52,2023:05:07 11:18:52,16.1.2,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,64,1/15,1.8,4.0 mm,28 mm,1.631928659,2015 1511 2217 1330
52406318103,2022:08:20 11:39:58,2022:08:20 11:39:58,2022:08:20 11:39:58,Slow Shutter Cam by Cogitap Software,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,1.02,20,1/500,1.8,4.0 mm,28 mm,9.463788153,
52992517764,2023:04:02 09:30:36,2023:04:02 09:30:36,2023:04:02 09:30:36,16.1.2,2.869999885mm f/2.2,iPhone 8 front camera 2.87mm f/2.2,,250,1/60,2.2,2.9 mm,32 mm,2.274627529,
52408213694,2022:08:18 13:25:55,2022:08:18 13:25:55,2022:08:18 13:25:55,15.2.1,3.99mm f/1.8,iPhone 8 back camera 3.99mm f/1.8,,25,1/30,1.8,4.0 mm,28 mm,4.115473853,2015 1511 2217 1330
